bookID,average_rating,ratings_count
22028,3.7,11872
22029,4.37,97
22035,3.71,5017
22036,4.37,177
22037,3.82,3074
22045,3.82,3
22051,3.82,7
22057,4.37,67
22060,3.64,161
22061,3.54,74
22063,3.65,1006
22065,3.72,202
22067,3.92,639
22068,3.76,450
22070,3.65,145
22072,3.7,184
22076,3.44,51654
22077,4.29,106
22079,3.75,3
22080,3.66,1620
22082,4.01,26
22095,3.52,91
22097,3.78,44
22101,4.01,171
22113,3.89,22
22114,3.85,13
22119,3.84,18
22120,3.7,344
22121,4.02,4455
22123,3.39,33
22126,4.11,1097
22127,3.79,1066
22128,4.3,342
22130,3.92,10
22133,4.19,194
22135,4.15,3905
22136,3.96,1490
22141,3.81,23
22146,3.96,568
22148,3.72,333
22155,4.21,6467
22159,4.25,40
22160,4.25,212
22163,4.08,5255
22166,3.31,111
22175,4.03,6648
22176,4.03,2762
22180,3.52,55
22186,3.59,7840
22188,3.51,53230
22192,3.55,16202
22193,3.71,17665
22195,3.5,1930
22196,3.96,116
22197,3.65,46
22198,4.1,305
22199,3.59,2128
22200,4.01,36066
22201,4.24,4900
22202,4.08,8706
22205,4.03,161054
22207,3.98,17511
22208,4.02,1248
22209,4.13,8043
22219,3.65,23
22221,3.85,3853
22224,3.67,2737
22225,3.89,612
22226,3.72,212
22227,3.95,497
22229,3.8,2072
22230,3.76,1917
22232,3.76,260685
22233,3.82,686
22235,4.86,5
22237,3.72,5873
22238,3.64,1597
22239,4.05,932
22242,3.67,18
22249,2.8,21
22265,3.64,911
22268,3.27,54
22277,4.1,27
22278,4.1,54
22283,3.92,49342
22284,3.61,63149
22285,3.82,53531
22286,3.42,5305
22287,3.69,1457
22288,3.59,75255
22289,3.51,8326
22290,4,54799
22292,3.59,54
22293,3.57,212
22295,3.69,89
22296,3.59,166
22297,3.92,14
22298,3.59,112
22301,3.59,31
22302,3.57,10
22304,3.83,9167
22306,3.83,794
22307,4.34,254
22311,3.69,350
22312,3.5,8182
22313,3.48,6
22316,3.48,160
22317,3.48,110
22320,3.87,37313
22321,3.9,12637
22322,3.68,15943
22323,4.06,29648
22325,3.79,17197
22326,3.84,17658
22328,3.89,185418
22331,3.75,98
22332,3.79,59
22337,4.26,1539
22338,4.03,280
22339,4.22,12206
22341,4.07,13382
22344,3.84,1627
22345,4.05,2036
22347,3.95,8669
22348,3.44,664
22350,3.4,659
22351,4.06,7371
22354,3.79,2017
22355,4.09,5158
22356,3.75,3805
22357,4.22,5791
22360,4.26,1308
22362,3.97,3601
22363,3.79,4168
22364,3.96,5019
22365,4.22,2861
22366,3.52,409
22373,3.56,1251
22374,4.1,50214
22375,3.85,2
22380,3.96,6
22381,3.91,15
22390,4.16,2265
22392,3.77,1738
22394,4.19,3238
22398,4.22,3941
22399,3.84,2269
22401,4.17,3823
22406,4.24,3811
22408,3.68,59
22409,4.19,4224
22414,3.75,586
22416,4.22,33615
22417,4.34,15174
22418,4.4,13016
22420,4.41,11106
22421,4.39,13014
22423,4.47,9645
22424,4.51,10070
22425,4.43,10076
22426,4.32,12298
22431,3.76,1755
22434,4.12,324
22435,4.12,28037
22436,4.33,25
22438,4.12,19
22443,3.84,152
22445,3.64,55
22448,3.87,995
22459,3.99,31
22460,3.71,68
22461,3.99,760
22463,3.99,73943
22470,3.9,5537
22472,3.83,9630
22473,4.01,494
22474,4.27,74
22478,4.24,3258
22482,4,24
22483,3.98,801
22485,4,167
22486,3.93,143
22489,4.56,119
22493,4.04,145
22495,3.84,74
22499,3.45,312
22508,3.65,219
22514,3.63,152
22515,3.79,121
22528,4.02,16
22538,3.71,617
22539,3.72,5232
22541,4.19,82
22542,4.02,293
22543,4.11,9822
22547,4.23,54
22549,4.28,344
22550,3.96,2223
22553,3.86,886
22554,4.11,238
22557,3.79,280
22559,3.56,569
22562,3.65,574
22575,4.41,2554
22576,3.75,771
22580,3.28,679
22582,3.17,2183
22583,4.19,448
22584,3.93,25740
22586,3.46,1791
22587,4.09,1084
22589,3.93,37
22590,4.1,59270
22591,4.22,614
22595,3.51,1502
22596,3.71,61
22597,3.94,45
22602,4.21,441
22611,4.13,45
22613,3.98,8919
22614,3.9,12
22616,4,957
22618,3.86,239
22620,3.31,155
22623,3.84,4090
22624,3.92,1459
22626,3.93,893
22630,3.68,2242
22632,4.07,24698
22633,3.37,51
22649,3.71,36227
22655,3.71,313
22656,3.64,669
22659,4.09,218
22669,3.7,0
22675,3.98,60
22677,3.67,49
22680,3.91,19092
22681,3.8,572
22686,3.7,28444
22687,3.78,296
22689,4.01,434
22690,4.11,528
22691,3.64,73
22697,3.5,55
22715,4.36,5787
22716,3.69,269
22718,3.8,55
22724,3.78,152
22725,3.69,11
22726,3.8,33
22727,3.51,386
22729,3.95,598
22733,3.95,200
22736,3.39,11
22739,3.8,6
22741,3.95,6
22742,3.78,12
22743,3.95,7
22745,3.75,15
22747,3.78,323
22748,3.78,94
22750,3.75,34
22751,3.95,179
22763,3.7,61
22774,3.66,4601
22784,4.26,14
22786,4.27,13
22787,4.28,12
22789,4.27,10
22799,4.29,12
22801,4.29,13
22802,4.26,11
22803,4.29,11
22804,4.25,11
22805,4.26,12
22807,4.3,11
22816,4.28,13
22817,4.27,37
22819,4.28,12
22820,4.28,12
22821,4,33
22822,4.04,27
22825,4.48,31
22826,4.24,36
22827,4.25,33
22828,4.29,34
22829,4.38,33
22831,4.12,74
22832,3.99,132
22834,4.09,0
22835,4.12,1083
22845,4.14,4
22861,3.55,396
22867,4.02,11016
22868,3.97,172
22871,4.15,4450
22872,4.15,103
22874,3.99,4888
22875,3.97,15073
22876,3.9,1104
22877,4.08,5356
22883,3.84,488
22885,3.5,2
22888,3.89,17
22889,3.63,6600
22892,3.82,2517
22893,3.87,5501
22896,3.79,49141
22898,3.83,11612
22904,4.35,19625
22911,3.75,17134
22912,4.35,432
22913,4.18,1237
22914,4.46,3038
22915,4.31,4398
22916,4.31,863
22931,3.62,1405
22932,3.83,3414
22934,4.11,1522
22938,4.31,54
22944,3.36,1
22945,3.73,33
22947,3.68,28
22948,3.87,61
22950,3.97,153
22951,3.98,64
22966,4.22,521
22967,4.21,619
22969,4.1,45
22991,3.83,842
22992,4.31,6163
22993,4.07,140
22994,4.43,184
23000,3.62,366
23001,3.72,2063
23002,3.84,709
23003,4.04,1147
23007,4.24,1718
23009,4.13,234
23010,3.87,517
23011,3.96,491
23012,4.13,1383
23017,3.79,277
23022,3.63,785
23023,3.32,395
23031,3.74,11360
23032,3.52,21
23036,3.96,70
23037,3.39,1056
23040,3.24,3444
23042,3.71,536
23045,3.58,47
23046,3.73,362
23053,3.48,768
23054,4.1,220
23056,4.1,2974
23057,3.95,75
23060,3.57,219
23061,3.94,92
23063,4.02,19
23065,3.85,106
23066,3.85,3396
23079,4.12,646
23080,4.12,665
23082,4.05,9
23084,3,3
23089,3.6,628
23090,3.62,450
23108,3.6,181
23112,3.46,24
23114,3.35,33
23129,3.8,333
23139,4.03,44
23147,3.77,28
23155,2,1
23158,3.84,215
23183,4.05,2086
23186,3.78,4
23194,4.08,665
23201,3.12,1352
23202,3.8,7634
23203,3.12,10
23204,3.39,4065
23206,3.71,148
23217,3.83,26923
23218,4.17,10886
23219,3.69,59613
23220,3.74,73592
23221,3.54,19183
23222,3.67,9330
23223,3.77,20562
23224,4.17,30018
23225,4.15,31501
23226,3.69,12297
23227,3.5,3048
23228,3.84,57087
23229,3.62,222
23230,3.44,13620
23232,3.93,14438
23233,4.11,1414
23235,3.73,41
23236,3.62,524
23237,3.61,635
23238,3.58,243
23239,3.89,2343
23240,3.7,405
23242,3.58,876
23243,3.67,379
23244,3.63,4750
23249,3.8,666
23257,4.06,333
23258,4.28,88
23261,4.13,498
23265,4.4,5
23276,5,1
23290,3.85,769
23292,3.85,320
23293,3.85,52
23297,3.5,4
23300,3.92,2950
23303,3.88,410
23307,3.85,391
23310,4.04,22
23314,4.04,34
23315,3.79,12
23316,3.79,14661
23318,4.58,176
23319,4.53,423
23322,4.38,707
23331,3.54,24
23336,3.58,17
23340,3.97,9644
23341,3.71,6205
23352,3.67,310
23377,4.15,408
23378,3.56,147
23391,3.8,1025
23392,3.68,702
23393,3.87,1339
23397,3.8,40
23398,3.4,2
23404,4.2,3099
23410,4.21,51
23418,3.85,6609
23419,4,12603
23420,3.76,9691
23421,3.55,805
23423,4,714
23425,3.9,7414
23426,3.98,10615
23427,3.98,1785
23438,3.74,2078
23439,4.08,32
23453,4.14,420
23454,4.14,33846
23460,3.53,165
23461,3.56,633
23468,4.01,522
23475,3.68,419
23479,3.62,29
23486,3.62,88
23491,4.35,14
23492,3.93,1993
23495,4.11,342
23503,3.24,3479
23504,4.41,255
23506,4.59,7335
23512,3.99,122
23515,3.83,271
23516,3.89,109
23517,3.85,153
23518,4.04,5113
23520,4.23,1506
23521,3.99,1679
23522,3.99,34223
23524,4.32,1960
23525,4.1,1062
23526,4.09,235
23529,4.16,26681
23533,3.69,560
23534,4.14,21626
23539,4.36,1480
23545,4,38
23547,4.02,1819
23548,4.17,86
23549,3.97,1094
23552,5,2
23558,4.2,401
23563,3.87,78
23573,4.21,37
23576,3.86,7410
23577,3.81,24937
23581,3.37,56
23582,3.94,16
23584,3.8,352
23588,4.13,8087
23589,4.6,45
23590,4.08,942
23591,3.97,2612
23596,3.94,1119
23598,4.53,37
23600,4,2508
23601,4.49,30
23603,4.08,2964
23608,4.06,440
23617,3.87,8255
23625,4.25,49
23627,3.96,88
23632,3.96,93
23633,4.11,60
23637,3.59,14
23640,4.02,2063
23643,3.51,87
23651,3.99,142
23653,4.26,535
23662,4.11,828
23685,4.14,850
23686,4.15,28648
23689,4.1,741
23692,4.08,772
23693,4.13,1358
23697,4.07,88
23700,3.76,1805
23703,4.35,251
23704,4.28,240
23706,4.25,243
23707,4.21,293
23708,4.18,284
23709,4.27,244
23710,4.19,266
23717,3.9,65
23720,4.59,1854
23721,4.62,1688
23722,4.61,1814
23724,4.61,1637
23728,4.61,55
23730,4.52,37
23734,4.59,26
23735,4.61,24
23739,4.62,23
23740,4.56,29
23741,4.45,43
23750,3.57,2
23751,3.83,397
23753,4.65,14849
23754,4.25,158629
23756,4.29,3494
23757,4.22,147
23758,4.23,817
23760,4.05,1
23763,4.2,497
23770,3.93,6223
23772,4.3,539202
23774,3.84,24424
23777,4,16
23784,4.18,94
23785,4.49,215
23788,4.01,95
23790,4.35,2633
23791,4.32,6805
23792,3.69,2403
23793,4.26,1959
23796,3.98,48
23797,4.21,33
23799,4.11,2
23801,3.94,4406
23802,3.94,36
23807,4.18,387742
23809,4.48,283
23810,4.48,19
23811,4.27,496
23814,3.8,33836
23816,4.07,109
23818,3.91,50
23824,4.13,132
23825,3.9,73
23826,3.9,58
23827,4.17,136
23829,3.95,21
23832,3.89,47
23835,4.1,2
23837,3.6,8
23840,3.63,376
23841,3.36,931
23843,3.42,222
23845,3.74,400
23846,3.49,368
23847,3.78,95
23848,3.75,1003
23849,3.36,554
23850,3.68,21
23855,3.42,5
23856,3.97,7875
23859,3.79,398
23861,3.94,281
23870,4.12,6
23875,3.74,17246
23876,3.98,33467
23877,3.84,1261
23878,3.96,65713
23880,3.98,1053
23881,3.61,9
23882,3.73,3093
23884,3.68,11460
23886,3.89,19
23887,3.85,11872
23888,3.59,55
23894,4.06,51
23895,3.9,48
23900,3.76,1988
23903,3.76,40
23912,4.29,7584
23913,4.24,6894
23919,4.38,174162
23920,4.38,1824
23921,4.38,5
23922,4.5,262
23925,4.02,395
23926,4.32,191
23928,4.33,8
23929,4.12,775
23930,3.6,2911
23931,3.68,2480
23932,3.98,479
23935,4.05,922
23936,4.05,325
23937,3.39,5095
23940,3.84,44469
23942,3.62,8784
23943,3.44,69
23944,3.77,3784
23945,4.25,1262
23946,4.35,125
23948,3.7,1038
23949,4.13,1677
23950,4.09,518
23952,4,68
23955,4.09,59187
23960,3.82,10933
23961,3.86,8369
23963,3.53,219
23964,3.58,12
23966,3.74,19875
23967,3.82,34
23968,3.82,8305
23979,3.7,313
23980,4.24,3089
23984,4.32,19
23989,4.17,102
24000,4.12,6
24001,3.79,3896
24006,3.97,1203
24010,0,0
24028,4.04,44
24037,3.78,1404
24040,3.72,1820
24043,3.75,16
24047,4.11,2006
24048,3.99,3232
24050,4.13,2464
24052,4.05,4511
24054,4.04,768
24056,4.04,901
24058,4.01,1141
24060,3.85,11
24062,3.78,0
24064,3.71,11
24065,3.55,509
24066,3.9,2
24073,3.85,3456
24079,3.73,54
24087,4.22,2514
24089,4.2,19
24093,4.14,20623
24094,4.23,41550
24096,3.92,34136
24100,3.76,15435
24113,4.3,35970
24114,4.3,46
24115,4.3,312
24117,4.3,58
24118,4.3,17
24119,4,26
24121,4.18,926
24124,3.97,175
24125,3.74,292
24126,3.79,52
24127,3.79,3403
24128,3.8,130122
24136,3.8,1540
24137,3.71,33009
24147,3.82,65
24149,4.15,3349
24152,4.08,4436
24153,3.95,21
24155,4.08,3774
24156,4.03,8080
24157,4.03,5883
24158,4.15,320
24160,3.99,190
24172,4,5200
24173,4.01,616
24176,4,3
24178,4.16,1229902
24179,4.16,226
24180,4.16,204
24183,4.1,57
24188,3.68,44
24189,3.9,154
24191,3.4,4
24192,3.97,239779
24194,3.97,154
24196,4.02,1511
24198,4.13,358
24202,3.49,3
24205,3.49,18
24213,4.07,367499
24215,4.33,21260
24217,4.07,2684
24218,4.01,65
24220,4.07,3291
24221,4.01,224
24223,3.97,814
24244,4.07,42936
24247,3.89,12
24248,3.71,8152
24249,3.87,7759
24253,3.77,611
24255,3.83,18
24257,4.06,905
24268,3.85,36
24270,3.6,253
24271,3.79,16388
24273,3.55,34
24280,4.16,559595
24281,4.16,718
24283,4.29,4565
24284,4.16,7958
24286,4.16,119
24288,4.27,536
24294,4.03,194
24296,4.03,228
24297,3.68,2497
24298,3.55,168
24300,3.96,6589
24304,3.99,1086
24305,3.78,3540
24307,3.96,1063
24308,3.96,969
24309,3.87,589
24312,4.04,457
24315,3.95,116
24316,3.9,221
24328,3.93,29
24330,3.96,23
24335,4.07,61304
24336,3.98,500
24337,3.98,357867
24338,3.98,133
24345,3.26,66
24346,3.93,220
24374,4.4,4152
24378,4.04,36
24379,4.04,16
24381,4.26,331
24382,4.26,304
24384,4.02,54174
24394,3.75,160
24400,4.17,5327
24403,4.17,4048
24404,4.25,194
24406,4.2,530
24414,4.08,337
24424,3.79,175
24426,4.21,23
24427,4.21,105
24431,4.28,43122
24432,4.28,71
24437,4.14,65
24438,3.74,129
24441,3.54,9143
24442,4.32,190
24450,3.48,3926
24455,3.97,2056
24457,3.9,321
24458,3.95,1281
24459,3.95,104
24467,3.64,12
24471,3.69,2274
24472,3.6,36508
24473,3.92,2797
24475,3.85,14475
24476,3.8,12200
24478,4.09,117
24482,3.82,959
24494,4.67,19364
24497,4,433
24504,3.59,6
24509,3.92,1781
24510,3.82,98
24517,3.72,71
24520,4.7,1287
24521,4.35,5149
24523,3.92,5
24524,3.98,2182
24525,4.36,5838
24526,4.38,2191
24530,2.5,4
24546,4.1,255
24561,4.08,17
24562,3.48,10
24565,4.44,1191
24566,4.08,73
24568,4.38,3129
24569,3.59,2742
24570,3.59,143
24572,3.65,97
24580,4.08,32742
24581,3.91,1481
24583,3.91,633683
24589,4,160
24591,3.78,76
24594,3,2
24596,4.4,4
24597,4.44,9
24598,2.67,3
24601,4.3,7549
24603,4.3,262
24604,4.34,556
24605,3.95,742
24606,3.73,210
24607,3.97,609
24612,3.76,214
24613,3.76,3
24614,4.22,650
24617,4.22,148
24620,4.35,107
24626,3.82,444
24634,3.92,97
24635,3.7,4
24636,3.7,12
24641,4.28,11
24645,4.16,10
24647,4.02,385
24655,4.38,3314
24657,4.2,116
24658,4.16,8182
24660,3.83,434
24666,4.07,40
24671,3.83,5810
24674,3.65,2218
24676,4.11,367
24682,4.35,926
24686,3.93,3861
24692,4.03,259
24694,3.8,2107
24703,3.76,3231
24704,3.52,631
24705,4.14,612
24707,4.14,58
24711,3.96,5319
24723,3.42,3993
24724,3.85,10071
24725,3.82,1165
24726,4.17,3128
24727,3.64,2047
24731,3.65,23410
24732,3.64,2221
24733,3.96,591
24736,4.01,3180
24737,3.93,34
24739,3.93,1021
24749,0,0
24751,3.94,1049
24753,3.64,0
24754,3.85,1702
24761,3.82,15906
24763,3.58,10282
24765,3.77,148339
24767,3.89,16945
24768,3.85,206325
24769,3.85,14632
24770,3.86,498455
24771,3.53,434
24775,3.19,987
24777,3.5,1640
24779,4.08,29624
24780,4,61995
24781,4.24,47268
24782,4.14,33286
24783,3.92,4049
24784,4.14,51994
24785,3.93,3563
24786,4.21,82
24787,4.24,88
24788,3.88,564
24789,3.99,7
24790,4.1,23038
24796,3.76,15788
24800,4.12,90180
24804,4.17,3049
24810,4.33,3
24812,4.82,31249
24813,4.63,48868
24814,4.76,23336
24815,4.74,15641
24816,4.72,14952
24817,4.64,250
24818,4.69,20021
24819,4.63,298
24820,4.71,3537
24827,3.74,2066
24828,3.23,21
24830,4.14,56781
24831,4.14,137
24832,4.14,80
24834,3.88,4
24835,4.08,5777
24836,4.03,1897
24840,3.73,1727
24842,3.82,202
24850,3.78,776
24853,3.96,529
24854,3.85,3059
24858,4.2,210
24859,3.7,208
24860,3.79,3
24861,4.12,43967
24863,4.12,27
24865,4.06,3155
24866,3.92,7951
24869,3.91,7289
24870,4.23,19438
24872,3.94,3700
24873,4.1,116
24875,3.85,3283
24878,3.88,257
24880,3.5,561
24881,3.84,802
24884,3.68,476
24885,3.71,226
24887,3.63,347
24888,3.68,1649
24889,3.66,527
24890,3.48,117
24893,3.6,5
24894,3.71,7
24895,3.85,120
24897,3.07,53
24898,3.65,84
24899,3.88,2067
24903,3.79,100
24904,4.22,2152
24905,4,247
24908,4.27,296
24909,3.97,1780
24910,3.83,3074
24912,3.41,2315
24914,3.8,8041
24917,4.29,17
24919,3.88,57
24920,3.39,4660
24922,3.89,531
24923,3.89,1409
24925,3.89,68
24929,2.81,13014
24933,3.52,110
24937,4.18,48556
24939,3.8,2169
24942,4.01,1535
24944,4.14,59
24945,4.14,245
24946,4.14,14
24947,4.14,231
24949,4.08,7
24951,4.08,19
24953,4.08,108
24955,4.08,7
24956,3.59,161
24958,4.28,256
24963,4,22916
24964,4.18,1737
24965,4,13333
24968,4.22,4559
24970,4.17,6148
24971,4.25,1073
24977,4.11,8
24978,3.66,1398
24979,3.9,1641
24980,3.52,3490
24982,3.5,1206
24983,4.03,38055
24984,3.69,7177
24985,3.93,9100
24986,3.87,3402
25002,3.88,19
25005,3.58,70
25012,3.79,63
25013,3.78,5242
25014,3.82,10159
25015,3.92,1359
25016,3.79,1146
25017,3.87,14491
25019,3.84,81384
25021,3.81,88
25023,4.18,188
25025,3.97,198
25027,4.13,28
25032,4.11,3553
25033,4.42,106
25034,4.29,100
25037,4.18,203
25041,3.97,117
25044,3.74,100
25045,3.92,224
25047,3.84,161
25048,3.9,102
25050,3.82,317
25051,4.16,48342
25052,4.16,12653
25053,4.24,14474
25055,4.46,905
25056,4.16,63
25059,3.9,8792
25060,3.74,45
25061,3.85,2410
25065,3.82,195
25069,3.76,68
25073,3.27,752
25074,3.49,747
25078,4.24,15021
25084,3.84,885
25099,4.44,60798
25100,4.24,80439
25101,4.54,49151
25102,4.43,41378
25104,4.52,35864
25106,4.45,39374
25109,4.27,1998
25112,3.75,92
25118,4.16,649
25120,3.61,186
25129,4.28,122
25142,3.98,1
25148,3.57,10013
25150,3.17,245
25152,4.31,10861
25153,4.32,6309
25154,4.27,5903
25165,4.1,1
25170,3.64,2532
25171,3.61,2566
25172,3.94,3702
25173,3.51,1125
25174,3.96,3429
25175,4.04,5891
25176,3.99,14463
25177,3.94,2801
25179,4.05,81211
25190,3.71,23597
25191,3.88,6708
25192,3.87,43
25193,3.85,1775
25195,4.25,3
25198,3.69,276
25200,4.08,16188
25201,3.92,1478
25210,3.74,44
25214,3.41,122
25216,4.2,405
25225,3.95,1580
25226,3.87,1516
25231,3.87,348
25233,3.87,355
25241,3.82,2678
25242,3.64,430
25244,3.84,68
25245,3.73,1023
25246,3.85,1048
25248,3.86,2755
25251,3.43,69
25252,4,4
25257,4.34,15
25260,3.41,63
25268,3.75,202
25278,3.6,423
25279,3.67,1806
25282,3.83,39
25295,4.03,17008
25296,3.97,7396
25299,3.84,190
25307,4.13,16907
25319,4.07,1596
25320,4.18,9455
25321,3.81,1318
25332,3.84,331
25344,3.94,1301
25347,3.57,11335
25348,4.05,1357
25349,4.23,1186
25350,3.93,56212
25352,3.49,4020
25353,4.02,181
25355,4.07,217
25359,4.23,141
25360,3.96,235
25363,3.94,87
25365,3.93,17048
25367,3.8,99
25368,3.93,6
25372,3.5,117
25373,3.72,63806
25375,3.31,159
25376,3.71,2059
25378,4.16,26377
25379,3.89,77
25395,4.35,26
25401,3.6,3603
25403,3.91,11638
25406,3.91,4273
25407,3.67,68
25409,3.85,1157
25410,4.08,49
25419,4.01,8289
25424,3.8,5
25425,4.06,15
25426,5,1
25431,4.19,59
25433,3.88,15
25440,4.05,621
25444,4.37,170
25449,3.73,94
25454,4.26,14
25456,4.26,1112
25457,3.19,42
25458,3.77,231
25460,4.04,86130
25462,4.13,1
25463,3.92,76
25468,3.51,69
25471,3.93,19
25473,3.65,1005
25489,4.2,2104
25491,4.24,6825
25492,4.1,2320
25493,3.94,517
25494,4.17,1435
25495,4.04,822
25510,4.2,115
25516,3.27,98
25517,3.27,2954
25519,3.28,2
25534,4.08,76
25553,3.52,84
25563,3.7,141
25564,3.8,106
25565,3.87,78
25566,3.9,107
25576,3.15,14
25587,4.44,1437
25589,4.4,420
25611,3.92,3
25618,4,234
25623,3.71,1346
25639,3.67,0
25652,3.99,1775
25653,3.91,261
25663,3.82,80
25669,3.81,34607
25672,3.91,11
25673,3.92,8508
25685,4.5,0
25688,4.29,267
25689,3.98,3895
25692,3.94,79
25693,3.98,25
25696,3.8,4
25698,3.89,20012
25701,3.89,1143
25707,4.1,196
25708,4.15,2841
25709,4.1,2673
25711,3.9,594
25713,3.86,234
25715,3.84,73
25719,3.96,678
25721,3.95,50
25725,3.52,270
25737,4.37,1603
25740,3.75,2
25741,4.62,21
25743,4.17,1952
25744,4.49,59
25752,3.71,23
25756,3.6,10
25772,4.24,1041
25777,4.16,305
25779,4.09,22
25780,2,1
25781,3.7,2452
25788,4.08,186
25789,4.08,878
25790,4.27,9593
25794,3.68,837
25800,4.08,430
25802,3.9,8479
25803,4.02,353
25804,3.95,528
25806,4.22,80
25807,3.8,22279
25809,3.62,15
25810,3.78,165
25811,4.28,4828
25812,3.69,1050
25814,3.98,910
25815,4.26,390
25816,4.1,3254
25817,3.6,378
25831,3.69,794
25841,0,0
25848,3.86,347
25849,3.78,1431
25850,3.87,329
25852,3.94,311
25853,3.97,661
25855,3.9,367
25863,4.05,190
25866,4.15,737
25869,4.52,242
25870,3.67,4498
25871,3.96,21
25875,4,2
25879,3.7,10
25880,4.08,236
25881,4,4
25884,3.99,4249
25886,3.89,401
25891,3.78,714
25892,3.76,1976
25893,3.81,4945
25895,4.01,187
25903,0,0
25905,3.84,8228
25909,3.84,106
25919,4.16,562
25921,3.92,1401
25922,4.32,569
25923,4.24,742
25924,4.23,431
25930,3.64,223
25932,4.16,6215
25933,3.98,1427
25934,4.05,1473
25937,3.37,770
25941,3.87,10
25946,3.99,894
25949,3.26,3
25955,3.95,10305
25956,4.04,8
25961,4.11,115
25965,3.75,81
25992,4.18,496
25993,4.17,98
25994,3.88,1233
25996,4.02,1770
26009,3.46,46
26010,3.58,21
26012,3.46,57
26013,3.74,3
26014,3.7,0
26016,3.76,16
26023,4.06,28477
26046,4.14,45372
26047,3.91,6462
26048,3.81,966
26049,3.8,6695
26050,3.99,36535
26051,4.4,660
26052,3.73,5438
26053,4.02,10769
26054,4.09,10929
26055,4.11,9300
26064,3.61,2634
26069,3.83,567
26071,3.75,4
26075,4.08,49
26079,4.08,6
26085,4.04,17853
26087,3.85,208
26088,4.24,6201
26090,4.16,259
26092,4.02,266
26093,3.68,260
26097,3.66,9454
26101,3.87,14380
26115,4,522
26123,4,13231
26130,4.08,260
26131,3.92,1222
26133,3.89,104
26134,4.13,1146
26146,4.36,2624
26147,4.36,1626
26151,3.68,97
26152,3.59,87
26154,3.72,18
26156,4.38,583
26165,4.23,9
26175,4.22,4656
26184,3.8,302
26187,3.88,5617
26189,4.42,19
26190,3.92,89
26194,4.21,7
26197,2.62,2
26206,3.65,1642
26207,4.05,4329
26210,3.72,8615
26211,3.66,1
26212,3.97,4827
26214,4.1,443
26216,4.06,82
26226,3.97,168
26229,3.56,38
26236,4,1259
26237,4.05,1137
26239,4.06,1033
26240,4.01,1001
26252,4.04,2381
26253,4.45,22
26254,3.96,40
26269,3.99,13
26274,3.99,13
26289,3.72,587
26292,3.98,2121
26296,3.61,27
26298,3.75,33
26301,3.5,26
26314,3.67,3
26321,4.31,56
26324,3.98,9957
26327,3.9,10
26329,4.01,57944
26330,4.05,291
26344,4.35,14
26348,4.07,9150
26374,3.56,4
26375,3.8,4
26376,3.86,3
26384,3.94,18
26401,3.89,1
26407,3.37,15
26410,4.8,0
26415,4.08,4881
26417,3.79,601
26420,4,927
26422,4.59,8313
26425,4.57,2777
26426,4.6,7159
26435,4.09,37569
26436,3.95,212
26438,3.86,23
26439,3.84,36
26447,3.75,54
26448,3.75,6
26449,4.1,64
26451,3.77,22
26470,3.94,82
26471,4.09,322
26472,4.07,1015
26474,4.24,8951
26475,4.21,482
26480,3.71,4512
26481,4.12,911
26482,3.82,5869
26503,3.56,120
26506,3.83,15011
26511,3.99,7196
26522,3.95,235
26525,4.05,0
26554,4.76,138
26555,4.7,137
26556,4.43,53
26557,5,4
26558,4.72,50
26571,3.99,2674
26573,3.72,57
26575,3.78,619
26576,3.9,1261
26578,3.88,41
26579,3.88,165
26581,3.99,10728
26583,3.62,419
26586,3.99,389
26587,3.88,761
26588,4.04,445
26590,4.08,254
26591,4.06,1044
26592,4.07,644
26593,4.03,7
26595,3.93,6580
26596,4.35,19244
26597,4.31,229
26599,4.22,12139
26603,4.38,1184
26638,3.56,17
26653,4.04,1704
26654,3.95,2588
26666,4.09,282
26670,4.57,7
26673,4.03,276
26689,3.86,5613
26690,4,5722
26694,3.77,1879
26695,3.98,50
26696,3.67,45
26697,4.12,8
26722,4.29,37088
26723,4.29,734
26725,4.29,10
26738,3.47,72
26748,3.79,158
26759,3.61,2298
26768,3.8,91
26770,3.31,26
26779,4.45,1305
26784,3.78,1410
26800,3,3
26805,4.7,709
26821,4.12,10
26827,4.1,10
26829,3.71,7
26832,3.95,91
26833,3.95,82
26835,3.57,75
26836,3.68,2
26838,3.94,2
26839,3.95,2
26841,3.93,15
26842,3.76,17
26853,4.49,109
26860,3.95,82
26871,3.71,272
26904,3.7,10
26908,3.85,391
26913,3.75,331
26919,3.87,2744
26920,3.78,1939
26922,3.99,62
26930,3.72,148
26931,3.9,3489
26934,3.74,1158
26936,4.06,3804
26950,4.03,7397
26968,3.67,172
26973,3.9,375
26979,4.37,561
26992,3.9,19
26994,3.86,5
26996,3.65,24
26999,4.15,26622
27000,4.14,41424
27001,4.1,30752
27002,4.01,20153
27003,3.91,93927
27005,3.91,3530
27006,4.22,899
27009,4.18,1381
27023,3.72,785
27025,3.71,86
27036,3.74,12
27038,4.21,14
27039,3.88,4
27049,3.86,807
27051,3.66,207
27052,3.9,30
27054,3.43,7
27058,4.24,929
27059,4.21,3020
27061,3.99,460
27066,3.82,220
27091,4.36,4743
27092,3.79,25
27095,3.79,45
27118,3.58,101
27126,3.9,43933
27149,3.95,111
27150,3.99,74
27151,3.67,307
27167,4.12,595
27168,4.01,573
27170,3.94,752
27171,4.09,406
27189,2.83,2
27194,4.1,484
